Contract_Account_No,Customer,House_Number,Address,Meter_Number,Datetime_PST,Meter_kWh_Total,Transformer_ID,Structure_ID,Transformer_kWh_Total
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,04Oct2024:22:59:59.97,0,26730039,7558,5.93
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:00:00:00.00,0,26730039,7558,6.63
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:01:00:00.02,0,26730039,7558,5.93
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:01:59:59.97,0,26730039,7558,4.94
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:03:00:00.00,0,26730039,7558,6.02
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:04:00:00.02,0,26730039,7558,6.09
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:04:59:59.97,0,26730039,7558,6.29
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:06:00:00.00,0,26730039,7558,5.17
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:07:00:00.02,0,26730039,7558,5.77
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:07:59:59.97,0,26730039,7558,8.46
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:09:00:00.00,0,26730039,7558,9.09
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:10:00:00.02,0,26730039,7558,7.37
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:10:59:59.97,0,26730039,7558,8.18
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:12:00:00.00,0,26730039,7558,9.39
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:13:00:00.02,0,26730039,7558,11.91
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:13:59:59.97,0,26730039,7558,11.62
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:15:00:00.00,0,26730039,7558,10.32
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:16:00:00.02,0,26730039,7558,13.75
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:16:59:59.97,0,26730039,7558,14.6
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:18:00:00.00,0,26730039,7558,8.52
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:19:00:00.02,0,26730039,7558,12.44
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:19:59:59.97,0,26730039,7558,9.24
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:21:00:00.00,0,26730039,7558,6.94
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:22:00:00.02,0,26730039,7558,6.82
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,05Oct2024:22:59:59.97,0,26730039,7558,5.2
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:00:00:00.00,0,26730039,7558,4.74
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:01:00:00.02,0,26730039,7558,4.63
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:01:59:59.97,0,26730039,7558,4.39
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:03:00:00.00,0,26730039,7558,4.29
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:04:00:00.02,0,26730039,7558,4.58
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:04:59:59.97,0,26730039,7558,4.29
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:06:00:00.00,0,26730039,7558,4.71
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:07:00:00.02,0,26730039,7558,7
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:07:59:59.97,0,26730039,7558,7.54
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:09:00:00.00,0,26730039,7558,8.34
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:10:00:00.02,0,26730039,7558,7.93
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:10:59:59.97,0,26730039,7558,11.34
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:12:00:00.00,0,26730039,7558,10.84
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:13:00:00.02,0,26730039,7558,10.3
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:13:59:59.97,0,26730039,7558,10.56
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:15:00:00.00,0,26730039,7558,11.01
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:16:00:00.02,0,26730039,7558,10.02
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:16:59:59.97,0,26730039,7558,10.82
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:18:00:00.00,0,26730039,7558,11.09
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:19:00:00.02,0,26730039,7558,8.13
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:19:59:59.97,0,26730039,7558,7.86
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:21:00:00.00,0,26730039,7558,8.24
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:22:00:00.02,0,26730039,7558,6.51
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,06Oct2024:22:59:59.97,0,26730039,7558,4.56
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:00:00:00.00,0,26730039,7558,4.25
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:01:00:00.02,0,26730039,7558,3.97
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:01:59:59.97,0,26730039,7558,3.86
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:03:00:00.00,0,26730039,7558,3.96
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:04:00:00.02,0,26730039,7558,4
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:04:59:59.97,0,26730039,7558,4.06
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:06:00:00.00,0,26730039,7558,6.72
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:07:00:00.02,0,26730039,7558,5.65
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:07:59:59.97,0,26730039,7558,5.66
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:09:00:00.00,0,26730039,7558,5.38
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:10:00:00.02,0,26730039,7558,5.18
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:10:59:59.97,0,26730039,7558,4.9
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:12:00:00.00,0,26730039,7558,6.46
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:13:00:00.02,0,26730039,7558,5.75
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:13:59:59.97,0,26730039,7558,4
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:15:00:00.00,0,26730039,7558,4.26
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:16:00:00.02,0,26730039,7558,5.44
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:16:59:59.97,0,26730039,7558,6.73
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:18:00:00.00,0,26730039,7558,6.77
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:19:00:00.02,0,26730039,7558,8.56
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:19:59:59.97,0,26730039,7558,9.07
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:21:00:00.00,0,26730039,7558,5.45
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:22:00:00.02,0,26730039,7558,7.14
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,07Oct2024:22:59:59.97,0,26730039,7558,2.95
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:00:00:00.00,0,26730039,7558,2.79
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:01:00:00.02,0,26730039,7558,2.72
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:01:59:59.97,0,26730039,7558,2.9
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:03:00:00.00,0,26730039,7558,2.77
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:04:00:00.02,0,26730039,7558,2.74
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:04:59:59.97,0,26730039,7558,3.02
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:06:00:00.00,0,26730039,7558,4.79
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:07:00:00.02,0,26730039,7558,5.25
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:07:59:59.97,0,26730039,7558,4.99
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:09:00:00.00,0,26730039,7558,4.14
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:10:00:00.02,0,26730039,7558,4.32
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:10:59:59.97,0,26730039,7558,4.44
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:12:00:00.00,0,26730039,7558,5.14
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:13:00:00.02,0,26730039,7558,4.45
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:13:59:59.97,0,26730039,7558,5.07
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:15:00:00.00,0,26730039,7558,5.46
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:16:00:00.02,0,26730039,7558,8.09
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:16:59:59.97,0,26730039,7558,6.59
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:18:00:00.00,0,26730039,7558,7.5
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:19:00:00.02,0,26730039,7558,8.91
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:19:59:59.97,0,26730039,7558,8.87
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:21:00:00.00,0,26730039,7558,8.74
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:22:00:00.02,0,26730039,7558,5.25
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,08Oct2024:22:59:59.97,0,26730039,7558,4.82
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:00:00:00.00,0,26730039,7558,4.55
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:01:00:00.02,0,26730039,7558,4.08
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:01:59:59.97,0,26730039,7558,5.21
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:03:00:00.00,0,26730039,7558,5.28
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:04:00:00.02,0,26730039,7558,5.13
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:04:59:59.97,0,26730039,7558,5.3
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:06:00:00.00,0,26730039,7558,7.68
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:07:00:00.02,0,26730039,7558,5.25
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:07:59:59.97,0,26730039,7558,4.12
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:09:00:00.00,0,26730039,7558,5.59
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:10:00:00.02,0,26730039,7558,3.82
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:10:59:59.97,0,26730039,7558,4.14
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:12:00:00.00,0,26730039,7558,3.91
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:13:00:00.02,0,26730039,7558,5.39
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:13:59:59.97,0,26730039,7558,6.23
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:15:00:00.00,0,26730039,7558,5.37
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:16:00:00.02,0,26730039,7558,7.18
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:16:59:59.97,0,26730039,7558,6.52
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:18:00:00.00,0,26730039,7558,8.71
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:19:00:00.02,0,26730039,7558,9.23
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:19:59:59.97,0,26730039,7558,8.65
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:21:00:00.00,0,26730039,7558,7.58
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:22:00:00.02,0,26730039,7558,5.74
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,09Oct2024:22:59:59.97,0,26730039,7558,3.64
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:00:00:00.00,0,26730039,7558,3.47
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:01:00:00.02,0,26730039,7558,3.21
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:01:59:59.97,0,26730039,7558,3.08
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:03:00:00.00,0,26730039,7558,3.09
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:04:00:00.02,0,26730039,7558,3.24
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:04:59:59.97,0,26730039,7558,3.18
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:06:00:00.00,0,26730039,7558,5.92
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:07:00:00.02,0,26730039,7558,5.74
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:07:59:59.97,0,26730039,7558,5.14
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:09:00:00.00,0,26730039,7558,4.56
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:10:00:00.02,0,26730039,7558,6.76
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:10:59:59.97,0,26730039,7558,4.58
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:12:00:00.00,0,26730039,7558,4.82
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:13:00:00.02,0,26730039,7558,6.75
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:13:59:59.97,0,26730039,7558,4.21
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:15:00:00.00,0,26730039,7558,4.31
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:16:00:00.02,0,26730039,7558,4.59
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:16:59:59.97,0,26730039,7558,7.17
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:18:00:00.00,0,26730039,7558,7.7
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:19:00:00.02,0,26730039,7558,6.4
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:19:59:59.97,0,26730039,7558,8.73
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:21:00:00.00,0,26730039,7558,8.17
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:22:00:00.02,0,26730039,7558,5.22
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,10Oct2024:22:59:59.97,0,26730039,7558,4.72
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:00:00:00.00,0,26730039,7558,5.19
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:01:00:00.02,0,26730039,7558,2.55
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:01:59:59.97,0,26730039,7558,2.72
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:03:00:00.00,0,26730039,7558,2.62
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:04:00:00.02,0,26730039,7558,2.29
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:04:59:59.97,0,26730039,7558,3.02
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:06:00:00.00,0,26730039,7558,5.49
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:07:00:00.02,0,26730039,7558,5.46
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:07:59:59.97,0,26730039,7558,5.05
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:09:00:00.00,0,26730039,7558,5.44
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:10:00:00.02,0,26730039,7558,6.69
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:10:59:59.97,0,26730039,7558,8.36
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:12:00:00.00,0,26730039,7558,5.61
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:13:00:00.02,0,26730039,7558,4.49
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:13:59:59.97,0,26730039,7558,3.93
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:15:00:00.00,0,26730039,7558,3.88
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:16:00:00.02,0,26730039,7558,4.68
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:16:59:59.97,0,26730039,7558,6.12
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:18:00:00.00,0,26730039,7558,5.49
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:19:00:00.02,0,26730039,7558,8.25
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:19:59:59.97,0,26730039,7558,6.23
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:21:00:00.00,0,26730039,7558,6.34
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:22:00:00.02,0,26730039,7558,5.4
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,11Oct2024:22:59:59.97,0,26730039,7558,4.46
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:00:00:00.00,0,26730039,7558,3.18
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:01:00:00.02,0,26730039,7558,2.99
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:01:59:59.97,0,26730039,7558,2.91
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:03:00:00.00,0,26730039,7558,2.91
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:04:00:00.02,0,26730039,7558,2.8
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:04:59:59.97,0,26730039,7558,3.06
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:06:00:00.00,0,26730039,7558,3.04
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:07:00:00.02,0,26730039,7558,3.27
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:07:59:59.97,0,26730039,7558,4.48
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:09:00:00.00,0,26730039,7558,5.36
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:10:00:00.02,0,26730039,7558,5.57
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:10:59:59.97,0,26730039,7558,6.44
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:12:00:00.00,0,26730039,7558,6.93
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:13:00:00.02,0,26730039,7558,5.86
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:13:59:59.97,0,26730039,7558,6.52
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:15:00:00.00,0,26730039,7558,8.13
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:16:00:00.02,0,26730039,7558,5.49
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:16:59:59.97,0,26730039,7558,5.95
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:18:00:00.00,0,26730039,7558,4.49
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:19:00:00.02,0,26730039,7558,4.23
11873620012,STRATA PLAN NW 2040 THE OWNERS,9215,BRAEMOOR PL,4172363,12Oct2024:19:59:59.97,0,26730039,7558,4.55
